Name,Year,Author,User Rating,Reviews,Price ($),Genre
"Autobiography Of Mark Twain, Vol. 1",2013.0,Mark Twain,4.0,97082.0,22.0,Non Fiction
"Autobiography Of Mark Twain, Vol. 1",2015.0,Mark Twain,4.9,16218.0,17.0,Non Fiction
"Autobiography Of Mark Twain, Vol. 1",2016.0,Mark Twain,4.4,36848.0,26.0,Non Fiction
"Autobiography Of Mark Twain, Vol. 1",2017.0,Mark Twain,4.5,83242.0,33.0,Non Fiction
"Autobiography Of Mark Twain, Vol. 1",2018.0,Mark Twain,4.3,60306.0,16.0,Non Fiction
"Autobiography Of Mark Twain, Vol. 1",2019.0,Mark Twain,4.7,49965.0,45.0,Non Fiction
Baby Touch And Feel: Animals,2009.0,Dk,4.3,13712.0,27.0,Fiction
Baby Touch And Feel: Animals,2010.0,Dk,4.9,34333.0,28.0,Fiction
Baby Touch And Feel: Animals,2011.0,Dk,4.5,98314.0,14.0,Fiction
Baby Touch And Feel: Animals,2012.0,Dk,4.5,47413.0,26.0,Fiction
Baby Touch And Feel: Animals,2013.0,Dk,4.2,24213.0,40.0,Fiction
Baby Touch And Feel: Animals,2014.0,Dk,4.8,35964.0,8.0,Fiction
Baby Touch And Feel: Animals,2015.0,Dk,4.1,30991.0,16.5,Fiction
Baby Touch And Feel: Animals,2016.0,Dk,4.4,29103.0,37.0,Fiction
Baby Touch And Feel: Animals,2017.0,Dk,4.1,14658.0,34.0,Fiction
Baby Touch And Feel: Animals,2018.0,Dk,4.1,17385.0,39.0,Fiction
Baby Touch And Feel: Animals,2019.0,Dk,5.0,45476.0,20.0,Fiction
Balance (Angie'S Extreme Stress Menders),2009.0,Angie Grace,4.0,20133.0,48.0,Non Fiction
Balance (Angie'S Extreme Stress Menders),2010.0,Angie Grace,4.05,64471.0,43.5,Non Fiction
Balance (Angie'S Extreme Stress Menders),2011.0,Angie Grace,4.6,70951.0,33.0,Non Fiction
Balance (Angie'S Extreme Stress Menders),2012.0,Angie Grace,3.7,55300.0,25.0,Non Fiction
Balance (Angie'S Extreme Stress Menders),2013.0,Angie Grace,4.1,108626.0,37.0,Non Fiction
Balance (Angie'S Extreme Stress Menders),2015.0,Angie Grace,4.3,81864.0,22.0,Non Fiction
Balance (Angie'S Extreme Stress Menders),2016.0,Angie Grace,4.6,23508.0,47.0,Non Fiction
Balance (Angie'S Extreme Stress Menders),2017.0,Angie Grace,4.3,25110.0,7.0,Non Fiction
Balance (Angie'S Extreme Stress Menders),2019.0,Angie Grace,4.35,77163.0,36.0,Non Fiction
Barefoot Contessa Foolproof: Recipes You Can Trust: A Cookbook,2009.0,Ina Garten,4.7,28287.0,26.0,Fiction
Barefoot Contessa Foolproof: Recipes You Can Trust: A Cookbook,2010.0,Ina Garten,4.2,102024.0,31.0,Fiction
Barefoot Contessa Foolproof: Recipes You Can Trust: A Cookbook,2011.0,Ina Garten,4.45,59537.0,26.0,Fiction
Barefoot Contessa Foolproof: Recipes You Can Trust: A Cookbook,2012.0,Ina Garten,4.0,35931.0,24.0,Fiction
Barefoot Contessa Foolproof: Recipes You Can Trust: A Cookbook,2013.0,Ina Garten,4.25,49190.0,29.0,Fiction
Barefoot Contessa Foolproof: Recipes You Can Trust: A Cookbook,2015.0,Ina Garten,4.8,9642.0,23.0,Fiction
Barefoot Contessa Foolproof: Recipes You Can Trust: A Cookbook,2016.0,Ina Garten,4.55,67158.0,22.5,Fiction
Barefoot Contessa Foolproof: Recipes You Can Trust: A Cookbook,2017.0,Ina Garten,4.7,42647.0,43.0,Fiction
Barefoot Contessa Foolproof: Recipes You Can Trust: A Cookbook,2018.0,Ina Garten,5.0,5647.0,32.0,Fiction
Barefoot Contessa Foolproof: Recipes You Can Trust: A Cookbook,2019.0,Ina Garten,4.2,122792.0,33.0,Fiction
"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",2009.0,Ina Garten,4.5,14993.0,34.0,Non Fiction
"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",2010.0,Ina Garten,4.2,1298.0,40.0,Non Fiction
"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",2011.0,Ina Garten,4.25,22153.0,18.0,Non Fiction
"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",2012.0,Ina Garten,4.0,15095.0,10.0,Non Fiction
"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",2013.0,Ina Garten,4.2,67247.0,34.0,Non Fiction
"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",2014.0,Ina Garten,4.2,56021.0,29.0,Non Fiction
"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",2015.0,Ina Garten,4.8,64651.0,17.0,Non Fiction
"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",2016.0,Ina Garten,3.65,13543.0,30.5,Non Fiction
"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",2017.0,Ina Garten,4.6,23068.0,27.5,Non Fiction
"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",2018.0,Ina Garten,4.6,85365.0,26.0,Non Fiction
"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",2019.0,Ina Garten,4.45,113009.0,13.0,Non Fiction
Becoming,2009.0,Michelle Obama,4.9,36673.0,30.5,Fiction
Becoming,2010.0,Michelle Obama,4.15,52409.0,46.5,Fiction
Becoming,2011.0,Michelle Obama,3.85,40700.0,27.5,Fiction
Becoming,2012.0,Michelle Obama,4.3,41671.0,21.0,Fiction
Becoming,2013.0,Michelle Obama,4.3,130667.0,26.0,Fiction
Becoming,2014.0,Michelle Obama,4.6,34958.0,16.5,Fiction
Becoming,2015.0,Michelle Obama,4.4,27791.0,38.0,Fiction
Becoming,2016.0,Michelle Obama,3.7,92913.0,45.0,Fiction
Becoming,2017.0,Michelle Obama,4.4,176771.0,24.5,Fiction
Becoming,2018.0,Michelle Obama,4.8,130915.0,28.0,Fiction
Becoming,2019.0,Michelle Obama,4.4,232394.0,21.5,Fiction
Being Mortal: Medicine And What Matters In The End,2009.0,Atul Gawande,4.05,51856.0,32.0,Fiction
Being Mortal: Medicine And What Matters In The End,2011.0,Atul Gawande,4.2,132985.0,24.0,Fiction
Being Mortal: Medicine And What Matters In The End,2012.0,Atul Gawande,3.7,40028.0,28.0,Fiction
Being Mortal: Medicine And What Matters In The End,2013.0,Atul Gawande,4.0,89648.0,23.0,Fiction
Being Mortal: Medicine And What Matters In The End,2014.0,Atul Gawande,4.2,51291.0,21.5,Fiction
Being Mortal: Medicine And What Matters In The End,2015.0,Atul Gawande,4.5,30659.0,26.5,Fiction
Being Mortal: Medicine And What Matters In The End,2016.0,Atul Gawande,3.7,132330.0,30.0,Fiction
Being Mortal: Medicine And What Matters In The End,2017.0,Atul Gawande,4.25,41470.0,31.5,Fiction
Being Mortal: Medicine And What Matters In The End,2018.0,Atul Gawande,3.9,43214.0,26.0,Fiction
Being Mortal: Medicine And What Matters In The End,2019.0,Atul Gawande,4.2,49231.0,20.5,Fiction
Between The World And Me,2009.0,Ta-Nehisi Coates,3.6,68118.0,39.0,Fiction
Between The World And Me,2010.0,Ta-Nehisi Coates,4.9,34256.0,43.0,Fiction
Between The World And Me,2011.0,Ta-Nehisi Coates,4.15,82422.0,28.5,Fiction
Between The World And Me,2012.0,Ta-Nehisi Coates,4.45,23371.0,18.5,Fiction
Between The World And Me,2013.0,Ta-Nehisi Coates,4.6,14535.0,35.5,Fiction
Between The World And Me,2015.0,Ta-Nehisi Coates,3.6,27058.0,16.0,Fiction
Between The World And Me,2016.0,Ta-Nehisi Coates,4.7,10070.0,13.0,Fiction
Between The World And Me,2017.0,Ta-Nehisi Coates,4.65,57683.0,39.0,Fiction
Between The World And Me,2018.0,Ta-Nehisi Coates,4.3,13811.0,7.0,Fiction
Between The World And Me,2019.0,Ta-Nehisi Coates,4.3,46214.0,10.0,Fiction
Born To Run,2009.0,Bruce Springsteen,4.75,65056.0,23.0,Fiction
Born To Run,2010.0,Bruce Springsteen,4.05,14141.0,19.0,Fiction
Born To Run,2011.0,Bruce Springsteen,4.9,52329.0,26.0,Fiction
Born To Run,2012.0,Bruce Springsteen,4.3,28882.0,30.0,Fiction
Born To Run,2013.0,Bruce Springsteen,4.0,88456.0,31.0,Fiction
Born To Run,2014.0,Bruce Springsteen,4.7,4830.0,24.0,Fiction
Born To Run,2015.0,Bruce Springsteen,4.65,13574.0,20.0,Fiction
Born To Run,2016.0,Bruce Springsteen,4.8,50989.0,28.0,Fiction
Born To Run,2017.0,Bruce Springsteen,3.5,0.0,28.0,Fiction
Born To Run,2018.0,Bruce Springsteen,4.0,29298.0,31.0,Fiction
"Breaking Dawn (The Twilight Saga, Book 4)",2009.0,Stephenie Meyer,4.7,9769.0,10.0,Non Fiction
"Breaking Dawn (The Twilight Saga, Book 4)",2010.0,Stephenie Meyer,4.0,29202.0,30.0,Non Fiction
"Breaking Dawn (The Twilight Saga, Book 4)",2011.0,Stephenie Meyer,4.45,91397.0,35.5,Non Fiction
"Breaking Dawn (The Twilight Saga, Book 4)",2012.0,Stephenie Meyer,3.7,164290.0,36.5,Non Fiction
"Breaking Dawn (The Twilight Saga, Book 4)",2013.0,Stephenie Meyer,4.45,101136.0,31.0,Non Fiction
"Breaking Dawn (The Twilight Saga, Book 4)",2014.0,Stephenie Meyer,4.95,86231.0,34.0,Non Fiction
"Breaking Dawn (The Twilight Saga, Book 4)",2015.0,Stephenie Meyer,4.3,55077.0,29.0,Non Fiction
"Breaking Dawn (The Twilight Saga, Book 4)",2016.0,Stephenie Meyer,4.5,17752.0,12.0,Non Fiction
"Breaking Dawn (The Twilight Saga, Book 4)",2017.0,Stephenie Meyer,4.05,99907.0,24.5,Non Fiction
"Breaking Dawn (The Twilight Saga, Book 4)",2019.0,Stephenie Meyer,4.0,72919.0,26.0,Non Fiction
"Broke: The Plan To Restore Our Trust, Truth And Treasure",2009.0,Glenn Beck,3.8,23963.0,32.0,Non Fiction
"Broke: The Plan To Restore Our Trust, Truth And Treasure",2010.0,Glenn Beck,4.4,26969.0,15.0,Non Fiction
"Broke: The Plan To Restore Our Trust, Truth And Treasure",2011.0,Glenn Beck,4.1,177817.0,30.0,Non Fiction
"Broke: The Plan To Restore Our Trust, Truth And Treasure",2012.0,Glenn Beck,3.9,11418.0,16.0,Non Fiction
"Broke: The Plan To Restore Our Trust, Truth And Treasure",2014.0,Glenn Beck,4.4,97104.0,20.0,Non Fiction
"Broke: The Plan To Restore Our Trust, Truth And Treasure",2015.0,Glenn Beck,4.4,84520.0,26.0,Non Fiction
"Broke: The Plan To Restore Our Trust, Truth And Treasure",2016.0,Glenn Beck,3.7,2233.0,42.0,Non Fiction
"Broke: The Plan To Restore Our Trust, Truth And Treasure",2017.0,Glenn Beck,3.9,9425.0,20.5,Non Fiction
"Broke: The Plan To Restore Our Trust, Truth And Treasure",2018.0,Glenn Beck,4.15,57330.0,25.0,Non Fiction
"Broke: The Plan To Restore Our Trust, Truth And Treasure",2019.0,Glenn Beck,4.8,35799.0,10.0,Non Fiction
"Brown Bear, Brown Bear, What Do You See?",2009.0,Bill Martin Jr.,4.3,29457.0,14.5,Non Fiction
"Brown Bear, Brown Bear, What Do You See?",2010.0,Bill Martin Jr.,3.7,20776.0,18.0,Non Fiction
"Brown Bear, Brown Bear, What Do You See?",2011.0,Bill Martin Jr.,4.35,260607.0,41.5,Non Fiction
"Brown Bear, Brown Bear, What Do You See?",2012.0,Bill Martin Jr.,4.4,62320.0,39.0,Non Fiction
"Brown Bear, Brown Bear, What Do You See?",2013.0,Bill Martin Jr.,3.9,0.0,17.0,Non Fiction
"Brown Bear, Brown Bear, What Do You See?",2015.0,Bill Martin Jr.,4.8,4038.0,22.0,Non Fiction
"Brown Bear, Brown Bear, What Do You See?",2016.0,Bill Martin Jr.,4.6,45148.0,37.0,Non Fiction
"Brown Bear, Brown Bear, What Do You See?",2017.0,Bill Martin Jr.,4.4,84596.0,16.0,Non Fiction
"Brown Bear, Brown Bear, What Do You See?",2018.0,Bill Martin Jr.,4.4,54282.0,18.0,Non Fiction
"Brown Bear, Brown Bear, What Do You See?",2019.0,Bill Martin Jr.,4.3,14344.0,5.0,Non Fiction
"Cabin Fever (Diary Of A Wimpy Kid, Book 6)",2010.0,Charlaine Harris,3.8,103361.0,41.0,Non Fiction
"Cabin Fever (Diary Of A Wimpy Kid, Book 6)",2011.0,Charlaine Harris,4.1,138557.0,25.0,Non Fiction
"Cabin Fever (Diary Of A Wimpy Kid, Book 6)",2013.0,Charlaine Harris,3.9,46598.0,18.0,Non Fiction
"Cabin Fever (Diary Of A Wimpy Kid, Book 6)",2014.0,Charlaine Harris,4.65,201201.0,36.5,Non Fiction
"Cabin Fever (Diary Of A Wimpy Kid, Book 6)",2015.0,Charlaine Harris,4.1,0.0,21.0,Non Fiction
"Cabin Fever (Diary Of A Wimpy Kid, Book 6)",2016.0,Charlaine Harris,3.85,29988.0,24.5,Non Fiction
"Cabin Fever (Diary Of A Wimpy Kid, Book 6)",2017.0,Charlaine Harris,3.9,42976.0,35.0,Non Fiction
"Cabin Fever (Diary Of A Wimpy Kid, Book 6)",2018.0,Charlaine Harris,4.3,47903.0,24.0,Non Fiction
"Cabin Fever (Diary Of A Wimpy Kid, Book 6)",2019.0,Charlaine Harris,4.4,62378.0,10.0,Non Fiction
Calm The F*Ck Down: An Irreverent Adult Coloring Book (Irreverent Book Series),2009.0,Sasha O'Hara,4.45,72201.0,35.0,Fiction
Calm The F*Ck Down: An Irreverent Adult Coloring Book (Irreverent Book Series),2010.0,Sasha O'Hara,4.6,72770.0,25.0,Fiction
Calm The F*Ck Down: An Irreverent Adult Coloring Book (Irreverent Book Series),2011.0,Sasha O'Hara,4.1,97881.0,32.0,Fiction
Calm The F*Ck Down: An Irreverent Adult Coloring Book (Irreverent Book Series),2012.0,Sasha O'Hara,4.8,5109.0,6.0,Fiction
Calm The F*Ck Down: An Irreverent Adult Coloring Book (Irreverent Book Series),2014.0,Sasha O'Hara,4.5,27724.0,27.0,Fiction
Calm The F*Ck Down: An Irreverent Adult Coloring Book (Irreverent Book Series),2015.0,Sasha O'Hara,4.15,49103.0,38.5,Fiction
Calm The F*Ck Down: An Irreverent Adult Coloring Book (Irreverent Book Series),2016.0,Sasha O'Hara,4.6,72222.0,26.0,Fiction
Calm The F*Ck Down: An Irreverent Adult Coloring Book (Irreverent Book Series),2017.0,Sasha O'Hara,5.0,43229.0,21.0,Fiction
Calm The F*Ck Down: An Irreverent Adult Coloring Book (Irreverent Book Series),2018.0,Sasha O'Hara,4.2,47268.0,44.0,Fiction
Calm The F*Ck Down: An Irreverent Adult Coloring Book (Irreverent Book Series),2019.0,Sasha O'Hara,4.6,87343.0,31.0,Fiction
Can'T Hurt Me: Master Your Mind And Defy The Odds,2009.0,David Goggins,4.0,122219.0,24.0,Fiction
Can'T Hurt Me: Master Your Mind And Defy The Odds,2011.0,David Goggins,4.3,150077.0,29.5,Fiction
Can'T Hurt Me: Master Your Mind And Defy The Odds,2012.0,David Goggins,4.15,80334.0,21.5,Fiction
Can'T Hurt Me: Master Your Mind And Defy The Odds,2014.0,David Goggins,4.3,20640.0,38.0,Fiction
Can'T Hurt Me: Master Your Mind And Defy The Odds,2015.0,David Goggins,4.15,79969.0,32.0,Fiction
Can'T Hurt Me: Master Your Mind And Defy The Odds,2016.0,David Goggins,4.5,64508.0,15.0,Fiction
Can'T Hurt Me: Master Your Mind And Defy The Odds,2017.0,David Goggins,3.6,473.0,42.0,Fiction
Can'T Hurt Me: Master Your Mind And Defy The Odds,2018.0,David Goggins,4.2,29824.0,14.0,Fiction
Can'T Hurt Me: Master Your Mind And Defy The Odds,2019.0,David Goggins,4.3,16244.0,18.0,Fiction
Capital In The Twenty First Century,2009.0,Thomas Piketty,3.9,47932.0,26.0,Fiction
Capital In The Twenty First Century,2011.0,Thomas Piketty,4.35,238480.0,24.0,Fiction
Capital In The Twenty First Century,2012.0,Thomas Piketty,4.3,110854.0,37.5,Fiction
Capital In The Twenty First Century,2014.0,Thomas Piketty,4.3,89069.0,27.0,Fiction
Capital In The Twenty First Century,2015.0,Thomas Piketty,3.8,40087.0,25.5,Fiction
Capital In The Twenty First Century,2016.0,Thomas Piketty,4.2,125521.0,42.0,Fiction
Capital In The Twenty First Century,2017.0,Thomas Piketty,4.5,40895.0,28.5,Fiction
Capital In The Twenty First Century,2018.0,Thomas Piketty,4.25,78269.0,26.0,Fiction
Capital In The Twenty First Century,2019.0,Thomas Piketty,3.6,2520.0,14.0,Fiction
Catching Fire (The Hunger Games),2009.0,Suzanne Collins,3.95,85782.0,43.5,Fiction
Catching Fire (The Hunger Games),2010.0,Suzanne Collins,4.3,22614.0,11.0,Fiction
Catching Fire (The Hunger Games),2011.0,Suzanne Collins,4.8,43983.0,14.0,Fiction
Catching Fire (The Hunger Games),2012.0,Suzanne Collins,4.65,67859.0,13.0,Fiction
Catching Fire (The Hunger Games),2013.0,Suzanne Collins,4.3,4988.0,30.0,Fiction
Catching Fire (The Hunger Games),2015.0,Suzanne Collins,4.25,120938.0,25.5,Fiction
Catching Fire (The Hunger Games),2016.0,Suzanne Collins,4.8,44859.0,47.0,Fiction
Catching Fire (The Hunger Games),2017.0,Suzanne Collins,3.9,60151.0,35.5,Fiction
Catching Fire (The Hunger Games),2018.0,Suzanne Collins,4.0,99520.0,15.0,Fiction
Cravings: Recipes For All The Food You Want To Eat: A Cookbook,2009.0,Chrissy Teigen,4.7,46415.0,8.0,Non Fiction
Cravings: Recipes For All The Food You Want To Eat: A Cookbook,2010.0,Chrissy Teigen,3.65,47802.0,35.0,Non Fiction
Cravings: Recipes For All The Food You Want To Eat: A Cookbook,2011.0,Chrissy Teigen,4.8,19837.0,20.5,Non Fiction
Cravings: Recipes For All The Food You Want To Eat: A Cookbook,2013.0,Chrissy Teigen,4.0,14117.0,9.0,Non Fiction
Cravings: Recipes For All The Food You Want To Eat: A Cookbook,2015.0,Chrissy Teigen,4.2,110855.0,30.5,Non Fiction
Cravings: Recipes For All The Food You Want To Eat: A Cookbook,2016.0,Chrissy Teigen,4.65,11673.0,20.0,Non Fiction
Cravings: Recipes For All The Food You Want To Eat: A Cookbook,2017.0,Chrissy Teigen,4.3,129651.0,26.0,Non Fiction
Cravings: Recipes For All The Food You Want To Eat: A Cookbook,2018.0,Chrissy Teigen,3.8,107109.0,36.0,Non Fiction
Cravings: Recipes For All The Food You Want To Eat: A Cookbook,2019.0,Chrissy Teigen,4.4,18463.0,26.0,Non Fiction
Crazy Love: Overwhelmed By A Relentless God,2009.0,Francis Chan,4.4,0.0,41.0,Fiction
Crazy Love: Overwhelmed By A Relentless God,2010.0,Francis Chan,4.5,26476.0,26.0,Fiction
Crazy Love: Overwhelmed By A Relentless God,2011.0,Francis Chan,4.3,33561.0,15.0,Fiction
Crazy Love: Overwhelmed By A Relentless God,2012.0,Francis Chan,4.2,124150.0,26.0,Fiction
Crazy Love: Overwhelmed By A Relentless God,2013.0,Francis Chan,3.6,94990.0,10.0,Fiction
Crazy Love: Overwhelmed By A Relentless God,2014.0,Francis Chan,4.3,0.0,27.0,Fiction
Crazy Love: Overwhelmed By A Relentless God,2015.0,Francis Chan,4.2,68563.0,26.0,Fiction
Crazy Love: Overwhelmed By A Relentless God,2016.0,Francis Chan,4.3,16698.0,28.0,Fiction
Crazy Love: Overwhelmed By A Relentless God,2017.0,Francis Chan,3.5,26262.0,31.0,Fiction
Crazy Love: Overwhelmed By A Relentless God,2018.0,Francis Chan,4.1,3375.0,40.0,Fiction
Crazy Love: Overwhelmed By A Relentless God,2019.0,Francis Chan,4.5,70630.0,46.0,Fiction
Crazy Rich Asians (Crazy Rich Asians Trilogy),2009.0,Kevin Kwan,4.55,98498.0,15.0,Non Fiction
Crazy Rich Asians (Crazy Rich Asians Trilogy),2010.0,Kevin Kwan,4.5,85428.0,39.0,Non Fiction
Crazy Rich Asians (Crazy Rich Asians Trilogy),2011.0,Kevin Kwan,4.05,91612.0,37.5,Non Fiction
Crazy Rich Asians (Crazy Rich Asians Trilogy),2012.0,Kevin Kwan,5.0,16025.0,49.0,Non Fiction
Crazy Rich Asians (Crazy Rich Asians Trilogy),2013.0,Kevin Kwan,3.9,25669.0,32.0,Non Fiction
Crazy Rich Asians (Crazy Rich Asians Trilogy),2014.0,Kevin Kwan,4.25,82280.0,30.5,Non Fiction
Crazy Rich Asians (Crazy Rich Asians Trilogy),2015.0,Kevin Kwan,4.1,43155.0,36.0,Non Fiction
Crazy Rich Asians (Crazy Rich Asians Trilogy),2016.0,Kevin Kwan,4.0,91566.0,26.0,Non Fiction
Crazy Rich Asians (Crazy Rich Asians Trilogy),2017.0,Kevin Kwan,3.85,80560.0,34.0,Non Fiction
Crazy Rich Asians (Crazy Rich Asians Trilogy),2018.0,Kevin Kwan,4.5,35898.0,44.0,Non Fiction
Crazy Rich Asians (Crazy Rich Asians Trilogy),2019.0,Kevin Kwan,3.75,45198.0,27.5,Non Fiction
Creative Haven Creative Cats Coloring Book (Adult Coloring),2009.0,Phil Robertson,4.4,25039.0,5.0,Fiction
Creative Haven Creative Cats Coloring Book (Adult Coloring),2011.0,Phil Robertson,4.2,89419.0,27.5,Fiction
Creative Haven Creative Cats Coloring Book (Adult Coloring),2013.0,Phil Robertson,3.5,21175.0,40.0,Fiction
Creative Haven Creative Cats Coloring Book (Adult Coloring),2014.0,Phil Robertson,4.8,107608.0,19.0,Fiction
Creative Haven Creative Cats Coloring Book (Adult Coloring),2015.0,Phil Robertson,4.0,48483.0,24.0,Fiction
Creative Haven Creative Cats Coloring Book (Adult Coloring),2016.0,Phil Robertson,4.85,41278.0,17.0,Fiction
Creative Haven Creative Cats Coloring Book (Adult Coloring),2018.0,Phil Robertson,4.6,235.0,47.0,Fiction
Creative Haven Creative Cats Coloring Book (Adult Coloring),2019.0,Phil Robertson,4.2,165744.0,35.5,Fiction
Creative Haven Owls Coloring Book (Adult Coloring),2009.0,Marjorie Sarnat,4.65,101071.0,26.5,Fiction
Creative Haven Owls Coloring Book (Adult Coloring),2010.0,Marjorie Sarnat,3.9,52268.0,44.0,Fiction
Creative Haven Owls Coloring Book (Adult Coloring),2011.0,Marjorie Sarnat,4.1,39974.0,32.5,Fiction
Creative Haven Owls Coloring Book (Adult Coloring),2012.0,Marjorie Sarnat,4.2,120378.0,17.0,Fiction
Creative Haven Owls Coloring Book (Adult Coloring),2013.0,Marjorie Sarnat,4.3,125276.0,26.0,Fiction
Creative Haven Owls Coloring Book (Adult Coloring),2014.0,Marjorie Sarnat,4.7,38161.0,49.0,Fiction
Creative Haven Owls Coloring Book (Adult Coloring),2015.0,Marjorie Sarnat,4.3,133565.0,28.0,Fiction
Creative Haven Owls Coloring Book (Adult Coloring),2016.0,Marjorie Sarnat,3.8,28825.0,21.0,Fiction
Creative Haven Owls Coloring Book (Adult Coloring),2017.0,Marjorie Sarnat,4.0,0.0,7.0,Fiction
Creative Haven Owls Coloring Book (Adult Coloring),2018.0,Marjorie Sarnat,4.9,46219.0,19.0,Fiction
Creative Haven Owls Coloring Book (Adult Coloring),2019.0,Marjorie Sarnat,3.9,39010.0,25.0,Fiction
